,program_code,program_name,Unnamed: 0,YEAR,SEMESTER,term,CatalogYear,catalog_id,Title,credits,Prereqs,Coreqs,Fees,Attributes,Description
233,SA,Studio Art,6822,2014.0,Fall,Fall2014,2014_2015,SA 0131,Photographic and Digital Techniques in Printmaking,,,,,,
234,SA,Studio Art,6809,2014.0,Fall,Fall2014,2014_2015,SA 0132,Sculpture I,,,,,,
235,SA,Studio Art,6856,2014.0,Fall,Fall2014,2014_2015,SA 0133,Photography I: Alternative Processes,,,,,,
236,SA,Studio Art,6864,2014.0,Fall,Fall2014,2014_2015,SA 0134,Digital Photography: Imaging Water,,,,,,
237,SA,Studio Art,6803,2015.0,Spring,Spring2015,2014_2015,SA 0136,Investigation of Text and Image,,,,,,
238,SA,Studio Art,6846,2015.0,Spring,Spring2015,2014_2015,SA 0139,Watercolor,,,,,,
239,SA,Studio Art,7773,2015.0,Spring,Spring2015,2014_2015,SA 0235,Advanced Drawing,,,,,,
240,SA,Studio Art,6828,2015.0,Spring,Spring2015,2014_2015,SA 0300,Junior Seminar,,,,,,
241,SA,Studio Art,6829,2015.0,Spring,Spring2015,2014_2015,SA 0301,Senior Seminar,,,,,,
242,SO,Sociology,3300,2014.0,Fall,Fall2014,2014_2015,SO 0011,Introduction to Sociology,,,,,,
243,SO,Sociology,3297,2014.0,Fall,Fall2014,2014_2015,SO 0161,American Class Structure,,,,,,
244,SO,Sociology,6385,2014.0,Fall,Fall2014,2014_2015,SO 0162,"Race,Gender & Ethnic Relations",,,,,,
245,SO,Sociology,3316,2015.0,Spring,Spring2015,2014_2015,SO 0169,Women: Work and Sport,,,,,,
246,SO,Sociology,3298,2014.0,Fall,Fall2014,2014_2015,SO 0171,Criminology,,,,,,
247,SO,Sociology,3315,2015.0,Spring,Spring2015,2014_2015,SO 0175,Sociology of Law,,,,,,
248,SO,Sociology,3299,2014.0,Fall,Fall2014,2014_2015,SO 0179,Death Penalty in America,,,,,,
249,SO,Sociology,3805,2014.0,Fall,Fall2014,2014_2015,SO 0185,Introduction to International Migration,,,,,,
250,SO,Sociology,6404,2014.0,Fall,Fall2014,2014_2015,SO 0189,Sociology of Europe,,,,,,
251,SO,Sociology,6411,2015.0,Spring,Spring2015,2014_2015,SO 0190,Globalization,,,,,,
252,SO,Sociology,6419,2014.0,Fall,Fall2014,2014_2015,SO 0192,Social Work: An Introduction,,,,,,
253,SO,Sociology,8478,2015.0,Spring,Spring2015,2014_2015,SO 0193,History of Social Welfare,,,,,,
254,SO,Sociology,7346,2015.0,Spring,Spring2015,2014_2015,SO 0222,Methods of Research Design,,,,,,
255,SO,Sociology,6401,2014.0,Fall,Fall2014,2014_2015,SO 0228,Classical Social Theory,,,,,,
256,SO,Sociology,6402,2014.0,Fall,Fall2014,2014_2015,SO 0229,Contemporary Social Theory,,,,,,
257,SO,Sociology,3325,2015.0,Summer,Summer2015,2014_2015,SO 0279,Criminal Justice System Seminar,,,,,,
258,RU,Russian,6371,2014.0,Fall,Fall2014,2014_2015,RU 0110,Elementary Russian I,,,,,,
259,RU,Russian,6378,2015.0,Spring,Spring2015,2014_2015,RU 0111,Elementary Russian II,,,,,,
260,RU,Russian,6372,2014.0,Fall,Fall2014,2014_2015,RU 0210,Intermediate Russian I,,,,,,
261,RU,Russian,6379,2015.0,Spring,Spring2015,2014_2015,RU 0211,Intermediate Russian II,,,,,,
262,SP,Spanish,6546,2014.0,Fall,Fall2014,2014_2015,SP 0110,Elementary Spanish I,,,,,,
263,SP,Spanish,6551,2015.0,Spring,Spring2015,2014_2015,SP 0111,Elementary Spanish II,,,,,,
264,SP,Spanish,6559,2014.0,Fall,Fall2014,2014_2015,SP 0210,Intermediate Spanish I,,,,,,
265,SP,Spanish,6563,2015.0,Spring,Spring2015,2014_2015,SP 0211,Intermediate Spanish II,,,,,,
266,SP,Spanish,6564,2015.0,Spring,Spring2015,2014_2015,SP 0220,Topics in Language and Culture,,,,,,
267,SP,Spanish,6712,2015.0,Spring,Spring2015,2014_2015,SP 0245,Analysis and Interpretation of Hispanic Literature,,,,,,
268,SP,Spanish,6609,2014.0,Fall,Fall2014,2014_2015,SP 0251,Spanish Civilization & Culture,,,,,,
269,SP,Spanish,6591,2015.0,Spring,Spring2015,2014_2015,SP 0253,Spanish-American Civilization,,,,,,
270,SP,Spanish,6746,2014.0,Fall,Fall2014,2014_2015,SP 0271,Hispanic Film,,,,,,
271,SP,Spanish,7618,2015.0,Spring,Spring2015,2014_2015,SP 0306,Cuban Film: Capturing a Revolution,,,,,,
272,SP,Spanish,7619,2015.0,Spring,Spring2015,2014_2015,SP 0359,"Culture, Civilization, and Literature in the Spanish-American Caribbean Region",,,,,,
273,SP,Spanish,6713,2015.0,Spring,Spring2015,2014_2015,SP 0381,Coordinating Seminar,,,,,,
274,QA,Quantitative Analysis,5433,2014.0,Fall,Fall2014,2014_2015,QA 0400,Applied Business Statistics,,,,,,
275,MPA,Public Administration,1878,2014.0,Fall,Fall2014,2014_2015,MPA 0400,Financial Management and Budgeting,,,,,,
276,MPA,Public Administration,7348,2015.0,Spring,Spring2015,2014_2015,MPA 0405,Research Methods,,,,,,
277,MPA,Public Administration,6217,2014.0,Fall,Fall2014,2014_2015,MPA 0410,Introduction to Public Administration,,,,,,
278,MPA,Public Administration,3974,2015.0,Spring,Spring2015,2014_2015,MPA 0415,Human Resource Management,,,,,,
279,MPA,Public Administration,3985,2015.0,Summer,Summer2015,2014_2015,MPA 0420,Leadership,,,,,,
280,MPA,Public Administration,2880,2015.0,Spring,Spring2015,2014_2015,MPA 0425,Grant Writing,,,,,,
281,MPA,Public Administration,1827,2015.0,Summer,Summer2015,2014_2015,MPA 0430,Economics of the Nonprofit Sector,,,,,,
282,SE,Special Education,2121,2014.0,Fall,Fall2014,2014_2015,SE 0099,Comprehensive Exam in Special Education,,,,,,
283,SE,Special Education,8576,2015.0,Summer,Summer2015,2014_2015,SE 0400,Augmentative Alternative Communications and Assistive Technologies,,,,,,
284,SE,Special Education,2124,2014.0,Fall,Fall2014,2014_2015,SE 0403,Psychoeducational Issues in Special Education,,,,,,
285,SE,Special Education,6748,2014.0,Fall,Fall2014,2014_2015,SE 0405,Exceptional Learners in the Mainstream,,,,,,
286,SE,Special Education,6753,2014.0,Fall,Fall2014,2014_2015,SE 0411,Introduction to Individuals with Intellectual Disabilities,,,,,,
287,SE,Special Education,2129,2014.0,Fall,Fall2014,2014_2015,SE 0413,Theories of and Introduction to Learning Disabilities,,,,,,
288,SE,Special Education,2122,2014.0,Fall,Fall2014,2014_2015,SE 0417,Introduction to Children and Youth with Social and Emotional Disturbances,,,,,,
289,SE,Special Education,6773,2014.0,Fall,Fall2014,2014_2015,SE 0429,Developmental and Remedial Reading and Language Arts,,,,,,
290,SE,Special Education,8265,2015.0,Spring,Spring2015,2014_2015,SE 0432,Management Techniques in Special Education,,,,,,
291,SE,Special Education,6781,2015.0,Spring,Spring2015,2014_2015,SE 0436,Administration of Educational Tests,,,,,,
292,SE,Special Education,6794,2015.0,Spring,Spring2015,2014_2015,SE 0441,Parents and Families of Individuals with Disabilities,,,,,,
293,SE,Special Education,6754,2014.0,Fall,Fall2014,2014_2015,SE 0534,Sklll Development for Individualized Educational Plans,,,,,,
294,SE,Special Education,6752,2014.0,Fall,Fall2014,2014_2015,SE 0537,Curriculum and Methods for Students with Mild to Moderate Disabilities,,,,,,
295,SE,Special Education,2145,2015.0,Summer,Summer2015,2014_2015,SE 0550,Collaboration and Consultation for the Special Educator,,,,,,
296,SE,Special Education,6782,2015.0,Spring,Spring2015,2014_2015,SE 0561,Diagnostic Procedures in Special Education of Youth with Disabilities,,,,,,
297,SE,Special Education,7766,2015.0,Spring,Spring2015,2014_2015,SE 0591,Practica in Special Education,,,,,,
298,SE,Special Education,7767,2015.0,Spring,Spring2015,2014_2015,SE 0592,Practica in Special Education,,,,,,
299,SE,Special Education,6775,2014.0,Fall,Fall2014,2014_2015,SE 0593,Student Teaching in Special Education,,,,,,
300,SE,Special Education,2146,2015.0,Summer,Summer2015,2014_2015,SE 0599,Seminar in Special Education,,,,,,
301,RS,Religious Studies,6220,2014.0,Fall,Fall2014,2014_2015,RS 0101A,Exploring Religion: Religion and the Critical Mind,,,,,,
302,RS,Religious Studies,7704,2015.0,Spring,Spring2015,2014_2015,RS 0101B,Exploring Religion: Asian Religions,,,,,,
303,RS,Religious Studies,3570,2014.0,Fall,Fall2014,2014_2015,RS 0101C,"Exploring Religion: Common Questions, Traditional Response",,,,,,
304,RS,Religious Studies,493,2014.0,Fall,Fall2014,2014_2015,RS 0101D,Exploring Religion: Religion in a Comparative Key,,,,,,
305,RS,Religious Studies,6303,2014.0,Fall,Fall2014,2014_2015,RS 0101E,"Exploring Religion: Peoples of the Book, Sacred Texts, and Their Communities",,,,,,
306,RS,Religious Studies,6316,2014.0,Fall,Fall2014,2014_2015,RS 0201,Hebrew Bible/Old Testament,,,,,,
307,RS,Religious Studies,6331,2014.0,Fall,Fall2014,2014_2015,RS 0209,Jewish Interpretations of Scriptures,,,,,,
308,RS,Religious Studies,6337,2014.0,Fall,Fall2014,2014_2015,RS 0210,Introduction to Judaism,,,,,,
309,RS,Religious Studies,6344,2015.0,Spring,Spring2015,2014_2015,RS 0211,History of the Jewish Experience,,,,,,
310,RS,Religious Studies,6338,2014.0,Fall,Fall2014,2014_2015,RS 0213,Jews and Judaism in America,,,,,,
311,RS,Religious Studies,6343,2015.0,Spring,Spring2015,2014_2015,RS 0218,Faith After the Holocaust,,,,,,
312,RS,Religious Studies,6305,2014.0,Fall,Fall2014,2014_2015,RS 0220,Writings of Paul,,,,,,
313,RS,Religious Studies,6312,2015.0,Spring,Spring2015,2014_2015,RS 0221,Good News of the Gospels,,,,,,
314,RS,Religious Studies,6224,2015.0,Spring,Spring2015,2014_2015,RS 0230,Introduction to Catholicism,,,,,,
315,RS,Religious Studies,6283,2015.0,Spring,Spring2015,2014_2015,RS 0231,The Problem of God,,,,,,
316,RS,Religious Studies,6355,2015.0,Spring,Spring2015,2014_2015,RS 0235,Liberation Theology,,,,,,
317,RS,Religious Studies,6269,2014.0,Fall,Fall2014,2014_2015,RS 0238,Evil,,,,,,
318,RS,Religious Studies,6361,2014.0,Fall,Fall2014,2014_2015,RS 0244,Finding God in All Things: The Spiritual Legacy of Ignatius of Loyola,,,,,,
319,RS,Religious Studies,498,2015.0,Spring,Spring2015,2014_2015,RS 0252,Contemporary Moral Problems,,,,,,
320,RS,Religious Studies,6365,2014.0,Fall,Fall2014,2014_2015,RS 0257,Christian Spirituality,,,,,,
321,RS,Religious Studies,6245,2015.0,Spring,Spring2015,2014_2015,RS 0260,Religion in the United States,,,,,,
322,RS,Religious Studies,6234,2014.0,Fall,Fall2014,2014_2015,RS 0265,Non-Traditional American Religious Groups,,,,,,
323,RS,Religious Studies,6266,2015.0,Summer,Summer2015,2014_2015,RS 0270,Introduction to Islam,,,,,,
324,RS,Religious Studies,6258,2015.0,Spring,Spring2015,2014_2015,RS 0273,Islamic Ethical and Legal Thought,,,,,,
325,RS,Religious Studies,6256,2015.0,Spring,Spring2015,2014_2015,RS 0275,Islam in America,,,,,,
326,RS,Religious Studies,6249,2014.0,Fall,Fall2014,2014_2015,RS 0276,Islamic Theology,,,,,,
327,RS,Religious Studies,6356,2015.0,Spring,Spring2015,2014_2015,RS 0350,The Classic: Truth in Religion and the Arts,,,,,,
328,RS,Religious Studies,6349,2014.0,Fall,Fall2014,2014_2015,RS 0354,Saints and Sinners: Images of Holiness in Contemporary Fiction,,,,,,
329,PO,Politics,5863,2014.0,Fall,Fall2014,2014_2015,PO 0011,Introduction to American Politics,,,,,,
330,PO,Politics,5887,2014.0,Fall,Fall2014,2014_2015,PO 0012,Introduction to Comparative Politics,,,,,,
331,PO,Politics,5911,2014.0,Fall,Fall2014,2014_2015,PO 0014,Introduction to Political Theory,,,,,,
332,PO,Politics,5938,2015.0,Spring,Spring2015,2014_2015,PO 0112,21st Century Power Politics,,,,,,
333,PO,Politics,5913,2014.0,Fall,Fall2014,2014_2015,PO 0115,Introduction to the Study of Peace and Justice,,,,,,
334,PO,Politics,5933,2014.0,Fall,Fall2014,2014_2015,PO 0116,Utopian Politics,,,,,,
335,PO,Politics,5923,2015.0,Spring,Spring2015,2014_2015,PO 0118,American Political Thought,,,,,,
336,PO,Politics,5932,2014.0,Fall,Fall2014,2014_2015,PO 0119,"Sex, Sexuality, and Gender",,,,,,
337,PO,Politics,3775,2015.0,Summer,Summer2015,2014_2015,PO 0127,United Nations Security Council Crisis Simulation,,,,,,
338,PO,Politics,3759,2014.0,Fall,Fall2014,2014_2015,PO 0130,International Relations: Theories and Challenges,,,,,,
339,PO,Politics,2887,2014.0,Fall,Fall2014,2014_2015,PO 0132,Climate Change: Poli & Policy,,,,,,
340,PO,Politics,3780,2014.0,Fall,Fall2014,2014_2015,PO 0135,Global Governance: International Law and Organizations,,,,,,
341,PO,Politics,3757,2014.0,Fall,Fall2014,2014_2015,PO 0136,"Gender, War, and Peace",,,,,,
342,PO,Politics,3783,2014.0,Fall,Fall2014,2014_2015,PO 0137,Threats to Global Security in the 21st Century,,,,,,
343,PO,Politics,3766,2015.0,Spring,Spring2015,2014_2015,PO 0138,Border Politics,,,,,,
344,PO,Politics,5889,2014.0,Fall,Fall2014,2014_2015,PO 0144,Middle Eastern Politics,,,,,,
345,PO,Politics,5925,2015.0,Spring,Spring2015,2014_2015,PO 0147,Northern Ireland: The Politics of War and Peace,,,,,,
346,PO,Politics,5901,2015.0,Spring,Spring2015,2014_2015,PO 0149,Third World: Common Fate? Common Bond?,,,,,,
347,PO,Politics,5939,2015.0,Spring,Spring2015,2014_2015,PO 0153,"The Politics of Race, Class, and Gender",,,,,,
348,PO,Politics,8469,2015.0,Spring,Spring2015,2014_2015,PO 0155,Public Administration,,,,,,
349,PO,Politics,5865,2014.0,Fall,Fall2014,2014_2015,PO 0161,The American Presidency,,,,,,
350,PO,Politics,5884,2014.0,Fall,Fall2014,2014_2015,PO 0163,Supreme Court I,,,,,,
351,PO,Politics,5886,2015.0,Spring,Spring2015,2014_2015,PO 0164,Supreme Court II,,,,,,
352,PO,Politics,8470,2015.0,Spring,Spring2015,2014_2015,PO 0165,"Political Parties, Interest Groups, and Public Opinion",,,,,,
353,PO,Politics,5885,2015.0,Spring,Spring2015,2014_2015,PO 0167,Media and Politics,,,,,,
354,PO,Politics,2889,2014.0,Fall,Fall2014,2014_2015,PO 0169,US Environmental Politics and Policy,,,,,,
355,PO,Politics,5874,2015.0,Spring,Spring2015,2014_2015,PO 0170,The Battle Over Family Values in American Politics,,,,,,
356,PO,Politics,5900,2015.0,Spring,Spring2015,2014_2015,PO 0190D,Spec Topics: The Arab Uprising,,,,,,
357,PJ,Peace and Justice Studies,3804,2015.0,Spring,Spring2015,2014_2015,PJ 0398,Capstone Research Seminar,,,,,,
358,PY,Psychology,2183,2014.0,Fall,Fall2014,2014_2015,PY 0098,Comprehensive Exam in Applied Psychology,,,,,,
359,PY,Psychology,6169,2015.0,Summer,Summer2015,2014_2015,PY 0099,Comprehensive Examination in School Psychology,,,,,,
360,PY,Psychology,5949,2014.0,Fall,Fall2014,2014_2015,PY 0101,General Psychology,,,,,,
361,PY,Psychology,2020,2014.0,Fall,Fall2014,2014_2015,PY 0111,Developmental Psychology for Non-Majors,,,,,,
362,PY,Psychology,6025,2014.0,Fall,Fall2014,2014_2015,PY 0122,Psychology and the Law,,,,,,
363,PY,Psychology,6049,2014.0,Fall,Fall2014,2014_2015,PY 0201,Statistics for Life Sciences,,,,,,
364,PY,Psychology,6047,2014.0,Fall,Fall2014,2014_2015,PY 0201L,Stas Lab for Section A Only,,,,,,
365,PY,Psychology,5962,2015.0,Spring,Spring2015,2014_2015,PY 0202,Research Methods in Psychology,,,,,,
366,PY,Psychology,6009,2014.0,Fall,Fall2014,2014_2015,PY 0211,Developmental Psychology for Majors,,,,,,
367,PY,Psychology,6112,2014.0,Fall,Fall2014,2014_2015,PY 0212,Developmental Psychology for Majors with Lab,,,,,,
368,PY,Psychology,5992,2014.0,Fall,Fall2014,2014_2015,PY 0221,Social Psychology,,,,,,
369,PY,Psychology,5961,2015.0,Spring,Spring2015,2014_2015,PY 0231,Abnormal Psychology for Majors,,,,,,
370,PY,Psychology,6125,2014.0,Fall,Fall2014,2014_2015,PY 0232,Theories of Personality,,,,,,
371,PY,Psychology,6127,2015.0,Spring,Spring2015,2014_2015,PY 0234,Theories in Psychotherapy,,,,,,
372,PY,Psychology,5951,2014.0,Fall,Fall2014,2014_2015,PY 0236,Human Neuropsychology,,,,,,
373,PY,Psychology,6077,2014.0,Fall,Fall2014,2014_2015,PY 0251,Cognitive Psychology,,,,,,
374,PY,Psychology,6045,2014.0,Fall,Fall2014,2014_2015,PY 0252,Lrng & Applied Behavior Anslys,,,,,,
375,PY,Psychology,5985,2015.0,Spring,Spring2015,2014_2015,PY 0261,Biological Bases of Behavior,,,,,,
376,PY,Psychology,6147,2014.0,Fall,Fall2014,2014_2015,PY 0262,Sensation and Perception,,,,,,
377,PY,Psychology,6130,2014.0,Fall,Fall2014,2014_2015,PY 0274,Drugs and Behavior,,,,,,
378,PY,Psychology,6035,2015.0,Spring,Spring2015,2014_2015,PY 0295,Supervised Research,,,,,,
379,PY,Psychology,6001,2015.0,Spring,Spring2015,2014_2015,PY 0321,The Social Psychology of Human Potential,,,,,,
380,PY,Psychology,6022,2014.0,Fall,Fall2014,2014_2015,PY 0322,Health Psychology Sr Seminar,,,,,,
381,PY,Psychology,6111,2014.0,Fall,Fall2014,2014_2015,PY 0331,Abnormal Child Psychology Senior Seminar,,,,,,
382,PY,Psychology,6129,2014.0,Fall,Fall2014,2014_2015,PY 0361,Current Issues in Behavioral Neuroscience Senior Seminar,,,,,,
383,PY,Psychology,6140,2015.0,Spring,Spring2015,2014_2015,PY 0365,Neuroanatomy and Behavior,,,,,,
384,PY,Psychology,6141,2015.0,Spring,Spring2015,2014_2015,PY 0365L,Neuroanatomy and Behavior Lab,,,,,,
385,PY,Psychology,5963,2015.0,Spring,Spring2015,2014_2015,PY 0381,Senior Seminar: Special Topics (Shell),,,,,,
386,PY,Psychology,6023,2014.0,Fall,Fall2014,2014_2015,PY 0391,Intern in Applied Psych 201409,,,,,,
387,PY,Psychology,6118,2015.0,Spring,Spring2015,2014_2015,PY 0392,Internship in Applied Psychology,,,,,,
388,PY,Psychology,6032,2015.0,Spring,Spring2015,2014_2015,PY 0395,Independent Research,,,,,,
389,PY,Psychology,2188,2014.0,Fall,Fall2014,2014_2015,PY 0406,Organizational Development,,,,,,
390,PY,Psychology,2187,2014.0,Fall,Fall2014,2014_2015,PY 0420,Introduction to Industrial and Organizational Psychology,,,,,,
391,PY,Psychology,6150,2014.0,Fall,Fall2014,2014_2015,PY 0430,Issues in Professional Practice in School Psychology,,,,,,
392,PY,Psychology,6178,2014.0,Fall,Fall2014,2014_2015,PY 0433,Behavioral Statistics,,,,,,
393,PY,Psychology,6180,2014.0,Fall,Fall2014,2014_2015,PY 0435,Psychology of Personality,,,,,,
394,PY,Psychology,6197,2015.0,Spring,Spring2015,2014_2015,PY 0436,Psychopathology and Classification I,,,,,,
395,PY,Psychology,6193,2014.0,Fall,Fall2014,2014_2015,PY 0437,Psychopathology and Classification II,,,,,,
396,PY,Psychology,6159,2015.0,Spring,Spring2015,2014_2015,PY 0438,Treatment Models for School-Age Youth,,,,,,
397,PY,Psychology,6179,2014.0,Fall,Fall2014,2014_2015,PY 0446,Developmental Psychology I: Theory and Application in Professional Practice,,,,,,
398,PY,Psychology,6211,2015.0,Summer,Summer2015,2014_2015,PY 0449,Introduction to Clinical Child Neuropsychology,,,,,,
399,PY,Psychology,2186,2014.0,Fall,Fall2014,2014_2015,PY 0471,Effective Interviewing,,,,,,
400,PY,Psychology,8473,2015.0,Summer,Summer2015,2014_2015,PY 0475,Program Evaluation,,,,,,
401,PY,Psychology,2198,2015.0,Spring,Spring2015,2014_2015,PY 0480,Consulting Theory and Practice,,,,,,
402,PY,Psychology,2200,2015.0,Spring,Spring2015,2014_2015,PY 0485,Performance Coaching,,,,,,
403,PY,Psychology,8472,2015.0,Summer,Summer2015,2014_2015,PY 0501,Fundamentals of Survey Design,,,,,,
404,PY,Psychology,2128,2014.0,Fall,Fall2014,2014_2015,PY 0534,Theories of Learning,,,,,,
405,PY,Psychology,6155,2015.0,Spring,Spring2015,2014_2015,PY 0535,Collaborative Consultation,,,,,,
406,PY,Psychology,8476,2015.0,Spring,Spring2015,2014_2015,PY 0537,Psychoeducational Assessment I: Behavioral Approaches,,,,,,
407,PY,Psychology,6204,2014.0,Fall,Fall2014,2014_2015,PY 0538,Psychoeducational Assessment II: Standardized Approaches,,,,,,
408,PY,Psychology,6205,2014.0,Fall,Fall2014,2014_2015,PY 0540,Psychoeducational Assessment III: Clinical Approaches,,,,,,
409,PY,Psychology,6208,2015.0,Spring,Spring2015,2014_2015,PY 0544,Psychoeducational Assessment IV: Integrated Assessment,,,,,,
410,PY,Psychology,2185,2014.0,Fall,Fall2014,2014_2015,PY 0545,Designing and Developing Training Programs,,,,,,
411,PY,Psychology,6216,2014.0,Fall,Fall2014,2014_2015,PY 0548,Psychotherapeutic Techniques for School-Age Youth,,,,,,
412,PY,Psychology,6198,2015.0,Spring,Spring2015,2014_2015,PY 0571,Research in Psychology,,,,,,
413,PY,Psychology,6157,2015.0,Spring,Spring2015,2014_2015,PY 0576,Practicum I: Assessment and Group Process,,,,,,
414,PY,Psychology,6170,2015.0,Summer,Summer2015,2014_2015,PY 0577,Practicum II:  Counseling and Group Process,,,,,,
415,PY,Psychology,2199,2015.0,Spring,Spring2015,2014_2015,PY 0578,Field Work in Applied Psychology,,,,,,
416,PY,Psychology,6149,2014.0,Fall,Fall2014,2014_2015,PY 0598,Internship in School Psychology I,,,,,,
417,PY,Psychology,6156,2015.0,Spring,Spring2015,2014_2015,PY 0599,Internship in School Psychology II,,,,,,
418,OM,Operations Management,3654,2015.0,Spring,Spring2015,2014_2015,OM 0101,Operations Management,,,,,,
419,OM,Operations Management,5451,2014.0,Fall,Fall2014,2014_2015,OM 0140,Project Management,,,,,,
420,OM,Operations Management,5460,2015.0,Spring,Spring2015,2014_2015,OM 0400,Operations and Supply Chain Management,,,,,,
421,PS,Physics,5726,2014.0,Fall,Fall2014,2014_2015,PS 0015,General Physics I,,,,,,
422,PS,Physics,1625,2014.0,Fall,Fall2014,2014_2015,PS 0015L,General Physics I Lab,,,,,,
423,PS,Physics,5730,2015.0,Spring,Spring2015,2014_2015,PS 0016,General Physics II,,,,,,
424,PS,Physics,1637,2015.0,Spring,Spring2015,2014_2015,PS 0016L,General Physics II Lab,,,,,,
425,PS,Physics,5787,2014.0,Fall,Fall2014,2014_2015,PS 0071,Physics of Light and Color,,,,,,
426,PS,Physics,5755,2014.0,Fall,Fall2014,2014_2015,PS 0076,Physics of Sound and Music,,,,,,
427,PS,Physics,5851,2014.0,Fall,Fall2014,2014_2015,PS 0078,The Nature of the Universe,,,,,,
428,PS,Physics,5857,2015.0,Spring,Spring2015,2014_2015,PS 0087,Fundamentals of Astronomy,,,,,,
429,PS,Physics,5832,2015.0,Spring,Spring2015,2014_2015,PS 0204L,Modern Experimental Methods Lab,,,,,,
430,PS,Physics,2315,2014.0,Fall,Fall2014,2014_2015,PS 0212,Circuit Analysis and Analog Systems,,,,,,
431,PS,Physics,2336,2014.0,Fall,Fall2014,2014_2015,PS 0212L,Circuit Analysis and Analog Systems Lab,,,,,,
432,PS,Physics,5824,2014.0,Fall,Fall2014,2014_2015,PS 0241,Thermal & Statistical Physics,,,,,,
433,PS,Physics,5761,2015.0,Spring,Spring2015,2014_2015,PS 0255,Introduction to Astrophysics,,,,,,
434,PS,Physics,5765,2014.0,Fall,Fall2014,2014_2015,PS 0271,Electricity & Magnetism I,,,,,,
435,PS,Physics,5736,2014.0,Fall,Fall2014,2014_2015,PS 0285,Modern Physics,,,,,,
436,PS,Physics,5775,2015.0,Spring,Spring2015,2014_2015,PS 0371,Electricity & Magnetism II,,,,,,
437,PS,Physics,5788,2014.0,Fall,Fall2014,2014_2015,PS 0386,Quantum Mechanics,,,,,,
438,PS,Physics,5800,2015.0,Spring,Spring2015,2014_2015,PS 0390A,Special Topics: Condensed Matter,,,,,,
439,PS,Physics,5768,2014.0,Fall,Fall2014,2014_2015,PS 0391,Theoretical/Experimental Capstone,,,,,,
440,PS,Physics,5778,2015.0,Spring,Spring2015,2014_2015,PS 0392,Theoretical/Experimental Capstone,,,,,,
441,PS,Physics,5746,2015.0,Spring,Spring2015,2014_2015,PS 0399,Independent Study,,,,,,
442,PH,Philosophy,5468,2014.0,Fall,Fall2014,2014_2015,PH 0101,Introduction to Philosophy,,,,,,
443,PH,Philosophy,5544,2015.0,Spring,Spring2015,2014_2015,PH 0200,Ancient Philosophy,,,,,,
444,PH,Philosophy,5663,2014.0,Fall,Fall2014,2014_2015,PH 0201,Medieval and Renaissance Philosophy,,,,,,
445,PH,Philosophy,5553,2014.0,Fall,Fall2014,2014_2015,PH 0202,Modern Philosophy,,,,,,
446,PH,Philosophy,5599,2014.0,Fall,Fall2014,2014_2015,PH 0209,Existentialism,,,,,,
447,PH,Philosophy,5470,2014.0,Fall,Fall2014,2014_2015,PH 0210,Phenomenology,,,,,,
448,PH,Philosophy,5494,2015.0,Spring,Spring2015,2014_2015,PH 0215,Philosophy of Science,,,,,,
449,PH,Philosophy,5526,2015.0,Spring,Spring2015,2014_2015,PH 0216,Philosophy and Biology of Evolutionary Theory,,,,,,
450,PH,Philosophy,5488,2014.0,Fall,Fall2014,2014_2015,PH 0217,Logic,,,,,,
451,PH,Philosophy,5667,2015.0,Spring,Spring2015,2014_2015,PH 0220,Philosophy of Religion,,,,,,
452,PH,Philosophy,5664,2014.0,Fall,Fall2014,2014_2015,PH 0223,The Problem of God,,,,,,
453,PH,Philosophy,5699,2014.0,Fall,Fall2014,2014_2015,PH 0240,Introduction to Asian Philosophies,,,,,,
454,PH,Philosophy,448,2014.0,Fall,Fall2014,2014_2015,PH 0250,Ethical Theory,,,,,,
455,PH,Philosophy,5609,2015.0,Spring,Spring2015,2014_2015,PH 0260,Social and Political Philosophy,,,,,,
456,PH,Philosophy,5661,2015.0,Spring,Spring2015,2014_2015,PH 0264,Philosophy of Law,,,,,,
457,PH,Philosophy,5533,2014.0,Fall,Fall2014,2014_2015,PH 0270,Aesthetics,,,,,,
458,PH,Philosophy,5576,2015.0,Spring,Spring2015,2014_2015,PH 0299B,Special Topics: Love/Sex,,,,,,
459,PH,Philosophy,5501,2014.0,Fall,Fall2014,2014_2015,PH 0300,Plato,,,,,,
460,PH,Philosophy,5551,2014.0,Fall,Fall2014,2014_2015,PH 0307,Descartes,,,,,,
461,PH,Philosophy,5559,2015.0,Spring,Spring2015,2014_2015,PH 0310,Hume,,,,,,
462,PH,Philosophy,5479,2015.0,Spring,Spring2015,2014_2015,PH 0331,Philosophy of Language,,,,,,
463,PH,Philosophy,5709,2014.0,Fall,Fall2014,2014_2015,PH 0360,Critical Race Theory,,,,,,
464,PG,Portuguese,5945,2014.0,Fall,Fall2014,2014_2015,PG 0110,Elem Brazilian Portuguese I,,,,,,
465,PG,Portuguese,5947,2015.0,Spring,Spring2015,2014_2015,PG 0111,Elem Brazilian Portuguese II,,,,,,
466,PG,Portuguese,5946,2014.0,Fall,Fall2014,2014_2015,PG 0210,Interm Brazilian Portuguese I,,,,,,
467,PG,Portuguese,5948,2015.0,Spring,Spring2015,2014_2015,PG 0211,Interm Brazilian Portuguese II,,,,,,
468,NSAN,Nursing: Anesthesia,5312,2015.0,Spring,Spring2015,2014_2015,NSAN 0671,Pharmacologic Strategies in Anesthesia Practice,,,,,,
